genre,name,title,id_album_deezer,deezerFans
Folk,Ahmet Kaya,Şafak Türküsü,702136.0,6130.0
Folk,Ahmet Kaya,An Gelir,702127.0,4579.0
Folk,Ahmet Kaya,Yorgun Demokrat,702002.0,5061.0
Folk,Ahmet Kaya,Başkaldırıyorum,6574359.0,8152.0
Folk,Ahmet Kaya,Resitaller 1,702131.0,4773.0
Folk,Ahmet Kaya,İyimser Bir Gül,6477941.0,833.0
Folk,Ahmet Kaya,Resitaller 2,702132.0,5879.0
Folk,Ahmet Kaya,Sevgi Duvarı,6477946.0,1139.0
Folk,Ahmet Kaya,Başım Belada,6476049.0,1356.0
Folk,Ahmet Kaya,Dokunma Yanarsın,6574357.0,7766.0
Folk,Ahmet Kaya,Tedirgin,702133.0,4022.0
Folk,Ahmet Kaya,Şarkılarım Dağlara,702137.0,4960.0
Folk,Ahmet Kaya,Beni Bul,702129.0,9319.0
Folk,Ahmet Kaya,Yıldızlar Ve Yakamoz,702134.0,7598.0
Folk,Ahmet Kaya,Dosta Düşmana Karşı,702130.0,12532.0
Folk,Ahmet Kaya,Hoşçakalın Gözüm...,442289.0,6668.0
Folk,Ahmet Kaya,Biraz Da Sen Ağla,442291.0,7473.0
Folk,Ahmet Kaya,Kalsın Benim Davam...,442295.0,6657.0
Folk,Ahmet Kaya,Gözlerim Bin Yaşında,442293.0,7178.0
Folk,Ahmet Kaya,Ülkemde Son Turnem,702130.0,12532.0
Soul,Ahmir,The Gift,168938.0,115.0
Electronic,Aim,Cold Water Music,6322599.0,1180.0
Pop,Aimee Allen,I'd Start A Revolution If I Could Get Up In The Morning,432184.0,165.0
Pop,Aimee Allen,A Little Happiness,432184.0,165.0
Krautrock,Ainigma,Diluvium,1622675.0,17.0
Rock,Aimee Mann,Ultimate Collection,10784686.0,162.0
Folk,Aino Venna,Marlene,7349608.0,74.0
Folk,Aino Venna,Tin Roof,8927497.0,68.0
Shoegazing,Air Formation,Daylight Storms,723638.0,35.0
Downtempo,Air,Moon Safari,302924.0,38090.0
Electronica,Air,"10,000Hz Legend",299153.0,11540.0
Electronica,Air,Everybody Hertz,320434.0,2805.0
Electronica,Air,Talkie Walkie,320430.0,19851.0
Electronica,Air,Pocket Symphony,15584090.0,118.0
Ambient,Air,Love 2,15584090.0,118.0
Electronica,Air,Le Voyage Dans La Lune,15584092.0,62.0
Electro,Aircrash Bureau,Pack Leader,9237933.0,1.0
Shoegazing,Airiel,Winks & Kisses: Dizzy,1035663.0,42.0
Shoegazing,Airiel,Winks & Kisses: Frosted,191692.0,9.0
Shoegazing,Airiel,Winks & Kisses: Crackled,1082628.0,41.0
Shoegazing,Airiel,Winks & Kisses: Melted,1035661.0,85.0
Shoegazing,Airiel,Airiel,7659979.0,25.0
Shoegazing,Airiel,Kid Games,2952101.0,60.0
Acoustic,Airija,Pasaka,8722853.0,16.0
Acoustic,Airija,Yra Čia,8722853.0,16.0
Rock,Aistė Smilgevičiūtė Ir Skylė,Povandeninės Kronikos,13803934.0,21.0
Pop,AJ Michalka,It's Who You Are,6471642.0,2.0
Christian,AJ Michalka,All I've Ever Needed,6471642.0,2.0
Pop,AJ Rafael,Red Roses,9065027.0,500.0
Pop,Ajda Pekkan,İki Yüzlü Aşk,13592749.0,11.0
Pop,Ajda Pekkan,Sev Sen De Gönlünce,6477938.0,111.0
Pop,Ajda Pekkan,Sensiz Yıllarda,6476038.0,63.0
Pop,Ajda Pekkan,Kaderimin Oyunu,6300062.0,2578.0
Pop,Ajda Pekkan,Nasılsın İyi Misin,6300062.0,2578.0
Pop,Ajda Pekkan,Je T'apprendrai L'amour,6940555.0,40.0
Pop,Ajda Pekkan,Ya Sonra,6476042.0,86.0
Pop,Ajda Pekkan,Pet'r Oil,6472557.0,109.0
Pop,Ajda Pekkan,Ajda Pekkan,6477937.0,87.0
Pop,Ajda Pekkan,Fecri Ebcioğlu Sunar,6476036.0,51.0
Pop,Ajda Pekkan,Vol. 3,6477938.0,111.0
Pop,Ajda Pekkan,Ajda,6300062.0,2578.0
Pop,Ajda Pekkan,Süper Star,6476040.0,88.0
Pop,Ajda Pekkan,...Pour Lui,12959840.0,9.0
Pop,Ajda Pekkan,Süper Star 2,6476042.0,86.0
Pop,Ajda Pekkan,Sen Mutlu Ol,10995270.0,247.0
Pop,Ajda Pekkan,Sevdim Seni,10995270.0,247.0
Pop,Ajda Pekkan,Süperstar '83,6677239.0,112.0
Pop,Ajda Pekkan,Ajda Pekkan & Beş Yıl Önce On Yıl Sonra,8574632.0,162.0
Pop,Ajda Pekkan,Süperstar 4,6630792.0,71.0
Pop,Ajda Pekkan,Unutulmayanlar,10995270.0,247.0
Pop,Ajda Pekkan,Ajda 1990,6473667.0,96.0
Pop,Ajda Pekkan,Seni Seçtim,6475656.0,61.0
Pop,Ajda Pekkan,Hoşgör Sen,6300062.0,2578.0
Pop,Ajda Pekkan,Ajda '93,6470400.0,80.0
Pop,Ajda Pekkan,Ajda Pekkan,6472564.0,138.0
Pop,Ajda Pekkan,The Best Of Ajda,13449775.0,217.0
Pop,Ajda Pekkan,Diva,6472557.0,109.0
Pop,Ajda Pekkan,Cool Kadın,12638874.0,31.0
Pop,Ajda Pekkan,Aynen Öyle,6473720.0,127.0
Pop,Ajda Pekkan,Farkın Bu,6470244.0,560.0
Disco,AKB,Rhythmic Feet,14168728.0,2.0
Europop,Akcent,În Culori,162431.0,445.0
Europop,Akcent,100 Bpm,162436.0,688.0
Europop,Akcent,Poveste De Viață,162432.0,107.0
Europop,Akcent,S.O.S.,162436.0,688.0
Europop,Akcent,Primul Capitol,162436.0,688.0
Europop,Akcent,King Of Disco,162436.0,688.0
Europop,Akcent,Fără Lacrimi,13999406.0,163.0
Rock,Aknestik,Ojat On Rajat,1134395.0,2.0
Rock,Aknestik,Valassaaret,1134401.0,3.0
Rock,Aknestik,Onni,1134402.0,2.0
Rock,Aknestik,Säätiedotuksia Merenkulkijoille,1134403.0,2.0
Rock,Aknestik,Aallonmurtaja,8561915.0,5.0
Rock,Aknestik,Tulevaisuus On Myöhemmin,1125225.0,4.0
Rock,Aknestik,"Ainoastaan, Toistaiseksi",320488.0,23.0
Rock,Aknestik,Vedenpaisumus,1125224.0,4.0
Ska,Akurat,Optymistyka,6417375.0,346.0
Medieval,Al Andaluz Project,Deus Et Diabolus,6099649.0,185.0
Medieval,Al Andaluz Project,Al-Maraya,5109261.0,12.0
Medieval,Al Andaluz Project,Abuab Al Andalus: Live In München 2011,2130091.0,159.0
Medieval,Al Andaluz Project,Salam,6987821.0,240.0
Pop,Al Axy,Ampère Lovers,12605254.0,0.0
Pop,Al Axy,Bloodtype X,12549640.0,0.0
Pop,Al Bano & Romina Power,Felicità,73113.0,358.0
Pop,Al Bano & Romina Power,Che Angelo Sei,74202.0,1840.0
Pop,Al Bano & Romina Power,Effetto Amore,74202.0,1840.0
Pop,Al Bano & Romina Power,Sempre Sempre,108938.0,35621.0
Pop,Al Bano & Romina Power,Libertà!,80276.0,248.0
Vocal,Al Bano,Al Bano,320489.0,106.0
Pop,Al Bano,A Cavallo Di 2 Stilli,320489.0,106.0
Pop,Al Bano,Il Nuovo Concerto,507644.0,65.0
Pop,Al Bano,Volare,90209.0,144.0
Pop,Al Bano,Il Mio SanRemo,507644.0,65.0
Pop,Al Bano,Cercami Nel Cuore Della Gente,47044.0,128.0
Pop,Al Bano,L'Amore È Sempre Amore,1352738.0,8.0
Vocal,Al Bano,"Δύο Φωνές, Μία Ψυχή",6138906.0,52.0
Jazz,Al Di Meola,Consequence Of Chaos,9098631.0,45.0
Roots,"Al Di Meola, John McLaughlin, Paco De Lucía",Friday Night In San Francisco,113027.0,7262.0
Jazz,"Al Di Meola, John McLaughlin, Paco De Lucía","Passion, Grace & Fire",116622.0,630.0
Jazz,"Al Di Meola, John McLaughlin, Paco De Lucía",The Guitar Trio,253604.0,8498.0
Soul,Al Green,Green Is Blues,11097144.0,205.0
Soul,Al Green,Let's Stay Together,9884426.0,100.0
Soul,Al Green,Call Me,15104429.0,46.0
Gospel,Al Green,He Is The Light,103815.0,1036.0
Jazz,Al Jarreau,We Got By,86543.0,516.0
Jazz,Al Jarreau,Glow,7526586.0,925.0
Jazz,Al Jarreau,Look To The Rainbow: Live In Europe,365746.0,1630.0
Jazz,Al Jarreau,All Fly Home,381993.0,502.0
Jazz,Al Jarreau,This Time,1345636.0,510.0
Jazz,Al Jarreau,Breakin' Away,356323.0,3819.0
Jazz,Al Jarreau,Jarreau,361597.0,4937.0
Vocal,Al Jarreau,Ain't No Sunshine,9169159.0,425.0
Jazz,Al Jarreau,High Crime,361611.0,927.0
Jazz,Al Jarreau,You,143054.0,302.0
Jazz,Al Jarreau,Live In London 1984,361597.0,4937.0
Jazz,Al Jarreau,L Is For Lover,365772.0,1651.0
Jazz,Al Jarreau,Heart's Horizon,361639.0,721.0
Jazz,Al Jarreau,Heaven And Earth,361623.0,682.0
Jazz,Al Jarreau,Tenderness,365727.0,2469.0
Jazz,Al Jarreau,Best Of Al Jarreau,82908.0,7389.0
Jazz,Al Jarreau,Tribute To Bill Withers,9169159.0,425.0
Jazz,Al Jarreau,Tribute To Al Green,45106.0,111.0
Jazz,Al Jarreau,Love & Happiness,143054.0,302.0
Jazz,Al Jarreau,Tomorrow Today,247879.0,650.0
Jazz,Al Jarreau,All I Got,216526.0,790.0
Jazz,Al Jarreau,Accentuate The Positive,215934.0,684.0
Jazz,Al Jarreau,Living For You,132815.0,2835.0
Jazz,Al Jarreau,Love Songs,82908.0,7389.0
Pop,Al Martino,Capitol Collectors Series,320480.0,23.0
Pop,Al Martino,Spotlight On Al Martino,320531.0,17.0
Pop,Al Martino,The Concert Collection,300922.0,113.0
Folk,Al Stewart,Bedsitter Images,430120.0,140.0
Folk,Al Stewart,Love Chronicles,430121.0,199.0
Folk,Al Stewart,Zero She Flies,425236.0,170.0
Rock,Al Stewart,"Past, Present & Future",1347366.0,33.0
Rock,Al Stewart,Modern Times,1347365.0,26.0
Rock,Al Stewart,Year Of The Cat,299909.0,4128.0
Rock,Al Stewart,The Early Years,300729.0,228.0
Rock,Al Stewart,Time Passages,320481.0,631.0
Rock,Al Stewart,24 Carrots,302692.0,196.0
Rock,Al Stewart,Indian Summer,1347513.0,55.0
Rock,Al Stewart,Russians & Americans,303835.0,164.0
Rock,Al Stewart,Last Days Of The Century,320528.0,131.0
Rock,Al Stewart,Rhymes In Rooms,320482.0,135.0
Folk,Al Stewart,To Whom It May Concern: 1966-70,425236.0,170.0
Folk,Al Stewart,Between The Wars,300729.0,228.0
Rock,Al Stewart,Seemed Like A Good Idea At The Time...,320497.0,125.0
Rock,Al Stewart,On The Border,300729.0,228.0
Rock,Al Stewart,Down In The Cellar,8214144.0,64.0
Folk,Al Stewart,A Beach Full Of Shells,320483.0,166.0
Folk,Al Stewart,Sparks Of Ancient Light,320555.0,154.0
Folk,Al Stewart,Uncorked,679670.0,148.0
Soul,Al Wilson,Show And Tell,1140541.0,12.0
Folk,Al Tall,Cançó Popular Del País Valencià,10046690.0,7.0
Folk,Al Tall,Deixeu Que Rode La Roda...,10046662.0,6.0
Folk,Al Tall,"Posa Vi, Posa Vi, Posa Vi...",10046666.0,6.0
Folk,Al Tall,Quan El Mal Ve D'Almansa...,10164976.0,11.0
Folk,Al Tall,Som De La Pelitrúmpeli,10046672.0,6.0
Folk,Al Tall,Tocs I Vares,10046668.0,3.0
Folk,Al Tall,Europ Eu!,10046648.0,3.0
Folk,Al Tall,La Nit,10034798.0,2.0
Country,Alabama,My Home's In Alabama,112678.0,242.0
Country,Alabama,Feels So Right,72446.0,252.0
Country,Alabama,Mountain Music,241463.0,238.0
Country,Alabama,The Closer You Get,438325.0,280.0
Country,Alabama,Roll On,121460.0,324.0
Country,Alabama,40 Hour Week,72848.0,90.0
Christmas,Alabama,Alabama Christmas,7104340.0,58.0
Country,Alabama,Greatest Hits,113857.0,347.0
Country,Alabama,The Touch,72796.0,93.0
Country,Alabama,Just Us,72403.0,102.0
Country,Alabama,Southern Star,1441614.0,162.0
Country,Alabama,Pass It On Down,109992.0,94.0
Country,Alabama,Greatest Hits Vol. 2,609943.0,346.0
Country,Alabama,American Pride,72404.0,178.0
Country,Alabama,Cheap Seats,114146.0,141.0
Country,Alabama,Gonna Have A Party... Live,1211293.0,65.0
Country,Alabama,Greatest Hits Vol. 3,609943.0,346.0
Country,Alabama,In The Beginning,112678.0,242.0
Country,Alabama,In Pictures,1213160.0,111.0
Christmas,Alabama,"Christmas, Vol. 2",72447.0,163.0
Country,Alabama,Born Country,72404.0,178.0
Country,Alabama,Dancin' On The Boulevard,114097.0,145.0
Country,Alabama,For The Record,609943.0,346.0
Country,Alabama,Twentieth Century,1430651.0,53.0
Country,Alabama,18 Great Songs,650013.0,59.0
Country,Alabama,When It All Goes South,107721.0,112.0
Country,Alabama,In The Mood: The Love Songs,609943.0,346.0
Country,Alabama,The American Farewell Tour,76155.0,579.0
Pop,Alain Bashung,Osez Joséphine,109430.0,13035.0
Reggae,Alaine,Sacrifice,4401171.0,3648.0
Chanson,Alain Souchon,Jamais Content,224154.0,2811.0
Pop,Alain Souchon,La Vie Théodore,320664.0,33957.0
Chanson,Alain Souchon,Écoutez D'Où Ma Peine Vient,302916.0,7422.0
Pop,Alain Souchon,À Cause D'Elles,1321400.0,7921.0
Sertanejo,Alan & Aladim,Alan E Aladim,306811.0,309.0
Country,Alan Jackson,Here In The Real World,72400.0,760.0
Country,Alan Jackson,Don't Rock The Jukebox,72394.0,1030.0
Country,Alan Jackson,A Lot About Livin' (And A Little 'Bout Love),116425.0,651.0
Christmas,Alan Jackson,Honky Tonk Christmas,114260.0,461.0
Country,Alan Jackson,Who I Am,114925.0,386.0
Country,Alan Jackson,The Greatest Hits Collection,70963.0,3946.0
Country,Alan Jackson,Everything I Love,71100.0,5991.0
Country,Alan Jackson,High Mileage,110965.0,739.0
Country,Alan Jackson,Super Hits,72154.0,999.0
Country,Alan Jackson,Under The Influence,107846.0,632.0
Country,Alan Jackson,When Somebody Loves You,108306.0,449.0
Country,Alan Jackson,Drive,78626.0,869.0
Christmas,Alan Jackson,Let It Be Christmas,242331.0,110.0
Country,Alan Jackson,Live At Ernest Tubbs,70963.0,3946.0
Country,Alan Jackson,Greatest Hits Volume II,71100.0,5991.0
Country,Alan Jackson,What I Do,1421180.0,657.0
Country,Alan Jackson,Precious Memories,6385993.0,440.0
Country,Alan Jackson,Like Red On A Rose,73560.0,511.0
Country,Alan Jackson,Good Time,242314.0,1731.0
Country,Alan Jackson,Songs Of Love And Heartache,71100.0,5991.0
Country,Alan Jackson,Freight Train,507134.0,2367.0
Country,Alan Jackson,34 Number Ones,70963.0,3946.0
Country,Alan Jackson,Thirty Miles West,6385988.0,793.0
Country,Alan Jackson,Precious Memories Volume II,6399536.0,952.0
Country,Alan Jackson,The Bluegrass Album,6982091.0,1966.0
Country,Alan Jackson,Angels And Alcohol,10569605.0,1073.0
Country,Alan Jackson,Genuine: The Alan Jackson Story,70963.0,3946.0
Ambient,Alanïa,Instinctive Travels,1176216.0,9.0
Rock,Alannah Myles,Alannah Myles,81637.0,3411.0
Rock,Alannah Myles,Rockinghorse,365250.0,565.0
Pop,Alannah Myles,Alannah,81726.0,385.0
Electronica,Alaska In Winter,Holiday,6948044.0,36.0
Blues,Albert Collins,Love Can Be Found Anywhere (Even In A Guitar),11603616.0,21.0
Blues,Albert Collins,Ice Pickin',6624970.0,1165.0
Blues,Albert Collins,Frostbite,6624972.0,160.0
Blues,Albert Collins,Don't Lose Your Cool,6625823.0,120.0
Blues,Albert Collins,Live In Japan,6625074.0,101.0
Blues,Albert Collins,Cold Snap,6624980.0,135.0
Blues,Albert Collins,Iceman,320677.0,724.0
Blues,Albert Collins,Truckin' With Albert Collins,1684618.0,3.0
Blues,Albert Collins,The Complete Imperial Recordings,11603616.0,21.0
Blues,Albert Collins,Collins Mix: The Best Of,301920.0,281.0
Blues,Albert Collins,Deluxe Edition,6624970.0,1165.0
Blues,Albert Collins,Live At Montreux 1992,1705725.0,7.0
Pop,Albert Hammond,It Never Rains In Southern California,631529.0,266.0
Pop,Albert Hammond,Albert Hammond,631555.0,203.0
Pop,Albert Hammond,99 Miles From L.A.,9674710.0,177.0
Pop,Albert Hammond,When I Need You,99332.0,82.0
Pop,Albert Hammond,The Very Best Of,631555.0,203.0
Pop,Albert Hammond,12 Exitos,99332.0,82.0
Pop,Albert Hammond,Golden Classics,631555.0,203.0
Country,Albert Lee,Hiding,10116548.0,108.0
Country,Albert Lee,Heartbreak Hill,1447664.0,9.0
Blues,Albert King,The Big Blues,5965957.0,60.0
Blues,Albert King,Born Under A Bad Sign,81709.0,1094.0
Blues,Albert King,Live Wire/Blues Power,118494.0,329.0
Blues,Albert King,Years Gone By,101038.0,168.0
Blues,Albert King,Blues For Elvis: King Does The King's Things,118581.0,132.0
Blues,Albert King,Lovejoy,101037.0,189.0
Blues,Albert King,I'll Play The Blues For You,118582.0,359.0
Blues,Albert King,Blues At Sunset,215760.0,253.0
Blues,Albert King,I Wanna Get Funky,118583.0,582.0
Blues,Albert King,Albert,252327.0,77.0
Blues,Albert King,Truck Load Of Lovin',129554.0,78.0
Blues,Albert King,King Albert,129532.0,93.0
Blues,Albert King,The Pinch,118591.0,396.0
Blues,Albert King,New Orleans Heat,129391.0,159.0
Blues,Albert King,Laundromat Blues,81709.0,1094.0
Blues,Albert King,The Lost Session,101045.0,123.0
Blues,Albert King,Blues At Sunrise,118585.0,149.0
Blues,Albert King,Red House,101045.0,123.0
Blues,Albert King,Hard Bargain,101060.0,162.0
Pop,Albert West,Golden Best Of Albert West,1214123.0,140.0
Pop,Albert West,More Golden Best Of Albert West,1215149.0,43.0
Pop,Albert West,First Album,1215149.0,43.0
Pop,Albert West,For The Good Times,1215149.0,43.0
Pop,Albert West,Greatest Hits,1214123.0,140.0
Pop,Albert West,Hollands Glorie,2433781.0,37.0
Rock,Alberta Cross,The Thief And The Heartbreaker,353467.0,400.0
Rock,Alberta Cross,Broken Side Of Time,392925.0,686.0
Rock,Alberta Cross,Songs Of Patience,3666711.0,155.0
Rock,Alberta Cross,Leave Us Or Forgive Us,353467.0,400.0
Blues,Alberta Hunter,"Complete Recorded Works In Chronological Order, Volume 2 (1923-1924)",200670.0,16.0
Rock,Alberto Camerini,Gelato Metropolitano,164278.0,64.0
Rock,Alberto Camerini,Comici Cosmetici,1460229.0,27.0
Rock,Alberto Camerini,Alberto Camerini,164278.0,64.0
Rock,Alberto Camerini,Rudy E Rita,1423811.0,36.0
Rock,Alberto Camerini,Rockmantico,1459320.0,61.0
Rock,Alberto Camerini,Angeli In Blue Jeans,1459320.0,61.0
Rock,Alberto Camerini,Dove L'Arcobaleno Arriva,138603.0,14.0
Latin,Alberto Cortez,El Compositor... El Cantante,8562407.0,6.0
Latin,Alberto Cortez,Distancia,8611552.0,6.0
Latin,Alberto Cortez,No Soy De Aquí,8698987.0,7.0
Latin,Alberto Cortez,Equipaje,11690998.0,3.0
Latin,Alberto Cortez,Ni Poco... Ni Demasiado,8887753.0,5.0
Latin,Alberto Cortez,Como El Ave Solitaria,9464626.0,7.0
Latin,Alberto Cortez,Soy Un Charlatán De Feria,1282423.0,142.0
Latin,Alberto Cortez,Pensares Y Sentires,9656264.0,3.0
Latin,Alberto Cortez,En Vivo Desde Madrid,320752.0,787.0
Latin,Alberto Cortez,A Partir De Mañana,12291696.0,21.0
Latin,Alberto Cortez,Castillos En El Aire,11691606.0,10.0
Latin,Alberto Cortez,Como El Primer Día,9109235.0,8.0
Latin,Alberto Cortez,Entre Líneas,9056927.0,5.0
Latin,Alberto Cortez,Sueños Y Quimeras,9409442.0,3.0
Latin,Alberto Cortez,Como La Marea,9409458.0,2.0
Latin,Alberto Cortez,Almafuerte,2200461.0,201.0
Latin,Alberto Cortez,Coincidencias,320752.0,787.0
Latin,Alberto Cortez,Si Vieras Qué Fácil...,6840382.0,108.0
Latin,Alberto Cortez,Aromas,2198961.0,353.0
Latin,Alberto Cortez,"Lo Cortez No Quita Lo Cabral, Vol. 1",5188111.0,368.0
Latin,Alberto Cortez,A Todo Corazón,2199151.0,276.0
Latin,Alberto Cortez,Testimonio,320752.0,787.0
Latin,Alberto Cortez,Marcha Mundial,320752.0,787.0
Latin,Alberto Cortez,Fe,2200471.0,91.0
Latin,Alberto Cortez,En Un Rincón Del Alma,472793.0,2233.0
Latin,Alberto Cortez,Madres,2200181.0,147.0
Latin,Alberto Cortez,Después Del Amor,2199641.0,122.0
Latin,Alberto Cortez,Alberto Cortez Sinfónico,320749.0,2647.0
Latin,Alberto Cortez,Identidad,2199541.0,186.0
Latin,Alberto Cortez,Excelencias,2199541.0,186.0
Latin,Alberto Cortez,Tener En Cuenta,2202531.0,95.0
Latin,Alberto Cortez,En Buenas Manos,5188111.0,368.0
Pop,Alberto Fortis,Alberto Fortis,215959.0,102.0
Pop,Alberto Fortis,Tra Demonio E Santità,103758.0,58.0
Pop,Alberto Fortis,La Grande Grotta,231853.0,54.0
Pop,Alberto Fortis,Fragole Infinite,212894.0,49.0
Pop,Alberto Fortis,El Niño,212895.0,17.0
Pop,Alberto Fortis,Assolutamente Tuo,1423810.0,11.0
Pop,Alberto Fortis,Carta Del Cielo,1406280.0,7.0
Pop,Alberto Fortis,Dentro Il Giardino,721300.0,27.0
Latin,Alberto Plaza,Que Cante La Vida,6543148.0,1293.0
Latin,Alberto Plaza,En La Escalera,320698.0,5409.0
Latin,Alberto Plaza,Blanco Y Negro,320698.0,5409.0
Latin,Alberto Plaza,Cómplices,320698.0,5409.0
Latin,Alberto Plaza,Mùsica Y Versos De Amor,1228696.0,3707.0
Latin,Alberto Plaza,Bandido,320700.0,1153.0
Latin,Alberto Plaza,Polvo De Estrellas,320698.0,5409.0
Latin,Alberto Plaza,15 Años Vivo,320696.0,4144.0
Latin,Alberto Plaza,Un Dia Mas,320698.0,5409.0
Latin,Alberto Plaza,Alberto Plaza,320698.0,5409.0
Latin,Alberto Plaza,Febrero 14,7102244.0,1222.0
Latin,Alberto Plaza,Acústico,320697.0,1526.0
Latin,Alberto Plaza,Remedio Pa'l Corazón,1017102.0,1090.0
Latin,Alberto Plaza,Estás Conmigo,6174488.0,2176.0
Eurodance,Alcazar,Casino,110268.0,83.0
Eurodance,Alcazar,Alcazarized,725649.0,239.0
Eurodance,Alcazar,Dancefloor Deluxe,76719.0,781.0
Shoegazing,Alcest,Écailles De Lune,10510046.0,730.0
MPB,Alceu Valença,Molhado De Suor,1019499.0,744.0
MPB,Alceu Valença,Espelho Cristalino,11124976.0,504.0
MPB,Alceu Valença,Coração Bobo,291514.0,808.0
MPB,Alceu Valença,Cinco Sentidos,6608028.0,2428.0
MPB,Alceu Valença,Cavalo De Pau,1692616.0,3.0
MPB,Alceu Valença,Anjo Avesso,6602629.0,1978.0
MPB,Alceu Valença,Mágico,6602630.0,1538.0
MPB,Alceu Valença,Estação Da Luz,1423001.0,549.0
MPB,Alceu Valença,Rubi,1384979.0,380.0
MPB,Alceu Valença,Leque Moleque,1422982.0,402.0
MPB,Alceu Valença,"Andar, Andar",320711.0,1072.0
MPB,Alceu Valença,7 Desejos,320693.0,2041.0
MPB,Alceu Valença,"Maracatus, Batuques E Ladeiras",1385186.0,356.0
MPB,Alceu Valença,Sol E Chuva,12715870.0,328.0
MPB,Alceu Valença,Forró De Todos Os Tempos,1417511.0,1149.0
MPB,Alceu Valença,Forró Lunar,503180.0,754.0
MPB,Alceu Valença,De Janeiro A Janeiro,1054586.0,509.0
MPB,Alceu Valença,Ciranda Mourisca,6803831.0,984.0
MPB,Alcione,A Voz Do Samba,14168296.0,45.0
MPB,Alcione,Morte De Um Poeta,14168102.0,43.0
MPB,Alcione,Pra Que Chorar...,14168110.0,39.0
MPB,Alcione,Alerta Geral,14168264.0,47.0
MPB,Alcione,Gostoso Veneno,14168270.0,85.0
MPB,Alcione,E Vamos À Luta,14168266.0,39.0
MPB,Alcione,Alcione,14168154.0,51.0
MPB,Alcione,Vamos Arrepiar!,503172.0,308.0
MPB,Alcione,Almas & Coraçôes,503160.0,204.0
MPB,Alcione,Da Cor Do Brasil,503173.0,386.0
MPB,Alcione,Fogo Da Vida,503171.0,490.0
MPB,Alcione,Fruto E Raiz,1219455.0,276.0
MPB,Alcione,Nosso Nome: Resistência,503170.0,518.0
MPB,Alcione,Ouro & Cobre,13257245.0,1635.0
MPB,Alcione,Simplesmente Marron,7003989.0,274.0
MPB,Alcione,Emoções Reais,503174.0,366.0
MPB,Alcione,Promessa,1385085.0,342.0
MPB,Alcione,Pulsa Coração,1385202.0,332.0
MPB,Alcione,Brasil De Oliveira Da Silva Do Samba,4555111.0,197.0
MPB,Alcione,Tempo De Guarnicê,1385088.0,330.0
MPB,Alcione,Valeu,1692622.0,4.0
MPB,Alcione,Celebração,430880.0,1117.0
MPB,Alcione,Claridade,324816.0,588.0
MPB,Alcione,A Paixão Tem Memória,430018.0,1244.0
MPB,Alcione,Ao Vivo,503170.0,518.0
MPB,Alcione,Faz Uma Loucura Por Mim,430018.0,1244.0
MPB,Alcione,Maxximum: Alcione,503172.0,308.0
MPB,Alcione,Alcione Novelas,14168334.0,995.0
MPB,Alcione,De Tudo Que Eu Gosto,14168264.0,47.0
MPB,Alcione,Raridades,230885.0,834.0
MPB,Alcione,Acesa,397552.0,729.0
Electronic,Aldaraia,(H)Always,15176669.0,0.0
Soundtrack,Aldaraia,Music For A Film,6898222.0,0.0
Chanson,Aldebert,En Scène,14466258.0,166.0
Chanson,Aldebert,Les Paradis Disponibles,14466264.0,226.0
Fado,Aldina Duarte,Apenas O Amor,320745.0,78.0
Fado,Aldina Duarte,Crua,320692.0,76.0
Fado,Aldina Duarte,Mulheres Ao Espelho,6850068.0,16.0
Fado,Aldina Duarte,Contos De Fados,1096620.0,104.0
Rock,Aldo Nova,Aldo Nova,74777.0,224.0
Rock,Aldo Nova,Subject,369637.0,221.0
Pop,Aleandro Baldi,E Sia Così,85884.0,78.0
Christmas,Alegrijes Y Rebujos,Navidad Alegrije,285955.0,385.0
Christmas,Alegrijes Y Rebujos,Navidad Rebujo,285956.0,323.0
Christmas,Alegrijes Y Rebujos,Alegrijes Y Rebujos En Concierto,285955.0,385.0
Pop,Aleesha Rome,Aleesha Rome,15815338.0,0.0
Americana,Alejandro Escovedo,Bourbonitis Blues,13035222.0,6.0
Latin,Alejandra Guzmán,Bye Mamá,2410981.0,1203.0
Latin,Alejandra Guzmán,Dame Tu Amor,2410981.0,1203.0
Latin,Alejandra Guzmán,Eternamente Bella,1930191.0,2101.0
Latin,Alejandra Guzmán,Flor De Papel,1930201.0,1681.0
Latin,Alejandra Guzmán,Libre,1454947.0,29.0
Latin,Alejandra Guzmán,Enorme,1455820.0,346.0
Latin,Alejandra Guzmán,Cambio De Piel,1422147.0,1249.0
Latin,Alejandra Guzmán,Algo Natural,1216147.0,1583.0
Latin,Alejandra Guzmán,Soy,1213817.0,1204.0
Latin,Alejandra Guzmán,Lipstick,1214190.0,1588.0
Latin,Alejandra Guzmán,Indeleble,1220695.0,2273.0
