_id,genre,id_artist,name,publicationDate,title,urlAlbum,id_album_deezer,deezerFans,language
ObjectId(5714debe25ac0d8aee3682f9),Pop,ObjectId(56d85b3a53a7ddfc01f98f64),Lio,2000,Je Suis Comme Ça,http://lyrics.wikia.com/Lio:Je_Suis_Comme_%C3%87a_%282000%29,6472408.0,284,fra
ObjectId(5714debe25ac0d8aee36855e),Blues,ObjectId(56d85bc853a7ddfc01f9904b),Little Walter,1997,His Best,http://lyrics.wikia.com/Little_Walter:His_Best_%281997%29,286566.0,500,eng
ObjectId(5714debe25ac0d8aee3686ea),Pop,ObjectId(56d85c3353a7ddfc01f990e3),Lobo,1971,Introducing Lobo,http://lyrics.wikia.com/Lobo:Introducing_Lobo_%281971%29,81923.0,83,eng
ObjectId(5714debe25ac0d8aee3686eb),Pop,ObjectId(56d85c3353a7ddfc01f990e3),Lobo,1972,Of A Simple Man,http://lyrics.wikia.com/Lobo:Of_A_Simple_Man_%281972%29,366373.0,125,eng
ObjectId(5714debe25ac0d8aee3686ec),Pop,ObjectId(56d85c3353a7ddfc01f990e3),Lobo,1973,Calumet,http://lyrics.wikia.com/Lobo:Calumet_%281973%29,86591.0,1892,eng
ObjectId(5714debe25ac0d8aee3686ed),Pop,ObjectId(56d85c3353a7ddfc01f990e3),Lobo,1974,Just A Singer,http://lyrics.wikia.com/Lobo:Just_A_Singer_%281974%29,612998.0,92,eng
ObjectId(5714debe25ac0d8aee3689e9),French Pop,ObjectId(56d85d0353a7ddfc01f9920a),Lorie,2001,Près De Toi,http://lyrics.wikia.com/Lorie:Pr%C3%A8s_De_Toi_%282001%29,98642.0,2875,fra
ObjectId(5714debe25ac0d8aee3689eb),French Pop,ObjectId(56d85d0353a7ddfc01f9920a),Lorie,2004,Attitudes,http://lyrics.wikia.com/Lorie:Attitudes_%282004%29,78744.0,2672,fra
ObjectId(5714debe25ac0d8aee368ea2),Jazz,ObjectId(56d85e3253a7ddfc01f993b5),Louis Jordan,2001,Louis Jordan And His Tympany Five,http://lyrics.wikia.com/Louis_Jordan:Louis_Jordan_And_His_Tympany_Five_%282001%29,178200.0,14,eng
ObjectId(5714debe25ac0d8aee368eb2),Europop,ObjectId(56d85e3953a7ddfc01f993be),Louise,1996,Naked,http://lyrics.wikia.com/Louise:Naked_%281996%29,15318895.0,16,eng
ObjectId(5714debe25ac0d8aee368eb3),Europop,ObjectId(56d85e3953a7ddfc01f993be),Louise,1997,Woman In Me,http://lyrics.wikia.com/Louise:Woman_In_Me_%281997%29,309398.0,275,eng
ObjectId(5714debe25ac0d8aee36913e),Reggae,ObjectId(56d85ecc53a7ddfc01f994d3),Luciano,1996,Messenger,http://lyrics.wikia.com/Luciano:Messenger_%281996%29,240787.0,313,eng
ObjectId(5714debe25ac0d8aee36925b),Southern Hip Hop,ObjectId(56d85f2353a7ddfc01f99537),Ludacris,1999,Incognegro,http://lyrics.wikia.com/Ludacris:Incognegro_%281999%29,217946.0,4997,eng
ObjectId(5714debe25ac0d8aee36925c),Southern Hip Hop,ObjectId(56d85f2353a7ddfc01f99537),Ludacris,2000,Back For The First Time,http://lyrics.wikia.com/Ludacris:Back_For_The_First_Time_%282000%29,217946.0,4997,eng
ObjectId(5714debe25ac0d8aee36925d),Southern Hip Hop,ObjectId(56d85f2353a7ddfc01f99537),Ludacris,2001,Word Of Mouf,http://lyrics.wikia.com/Ludacris:Word_Of_Mouf_%282001%29,248375.0,13529,eng
ObjectId(5714debe25ac0d8aee36925e),Southern Hip Hop,ObjectId(56d85f2353a7ddfc01f99537),Ludacris,2003,Chicken-N-Beer,http://lyrics.wikia.com/Ludacris:Chicken-N-Beer_%282003%29,223316.0,5988,eng
ObjectId(5714debe25ac0d8aee36925f),Southern Hip Hop,ObjectId(56d85f2353a7ddfc01f99537),Ludacris,2004,The Red Light District,http://lyrics.wikia.com/Ludacris:The_Red_Light_District_%282004%29,247135.0,6451,eng
ObjectId(5714debe25ac0d8aee369260),Southern Hip Hop,ObjectId(56d85f2353a7ddfc01f99537),Ludacris,2006,Release Therapy,http://lyrics.wikia.com/Ludacris:Release_Therapy_%282006%29,161578.0,4776,eng
ObjectId(5714debe25ac0d8aee369262),Hip Hop,ObjectId(56d85f2353a7ddfc01f99537),Ludacris,2008,Theater Of The Mind,http://lyrics.wikia.com/Ludacris:Theater_Of_The_Mind_%282008%29,255919.0,4756,eng
ObjectId(5714debe25ac0d8aee369263),Hip Hop,ObjectId(56d85f2353a7ddfc01f99537),Ludacris,2010,Battle Of The Sexes,http://lyrics.wikia.com/Ludacris:Battle_Of_The_Sexes_%282010%29,500765.0,8793,eng
ObjectId(5714debe25ac0d8aee369264),Hip Hop,ObjectId(56d85f2353a7ddfc01f99537),Ludacris,2011,1.21 Gigawatts: Back To The First Time,http://lyrics.wikia.com/Ludacris:1.21_Gigawatts:_Back_To_The_First_Time_%282011%29,1498393.0,101,eng
ObjectId(5714debe25ac0d8aee36926f),Funk Melody,ObjectId(56d85f2653a7ddfc01f9953e),Ludmilla,2014,Hoje,http://lyrics.wikia.com/Ludmilla:Hoje_%282014%29,8377050.0,31668,por
ObjectId(5714debe25ac0d8aee36939b),Pop,ObjectId(56d85f6653a7ddfc01f995ae),Lulu,1967,Love Loves To Love Lulu,http://lyrics.wikia.com/Lulu:Love_Loves_To_Love_Lulu_%281967%29,301900.0,355,eng
ObjectId(5714debe25ac0d8aee36939d),Pop,ObjectId(56d85f6653a7ddfc01f995ae),Lulu,1970,New Routes,http://lyrics.wikia.com/Lulu:New_Routes_%281970%29,94490.0,68,eng
ObjectId(5714debe25ac0d8aee36939e),Pop,ObjectId(56d85f6653a7ddfc01f995ae),Lulu,1970,Melody Fair,http://lyrics.wikia.com/Lulu:Melody_Fair_%281970%29,94490.0,68,eng
ObjectId(5714debe25ac0d8aee3693a3),Pop,ObjectId(56d85f6653a7ddfc01f995ae),Lulu,1993,Independence,http://lyrics.wikia.com/Lulu:Independence_%281993%29,568693.0,81,eng
ObjectId(5714debe25ac0d8aee3693a5),Pop,ObjectId(56d85f6653a7ddfc01f995ae),Lulu,2004,Back On Track,http://lyrics.wikia.com/Lulu:Back_On_Track_%282004%29,217648.0,18,eng
ObjectId(5714debe25ac0d8aee3693a6),Pop,ObjectId(56d85f6653a7ddfc01f995ae),Lulu,2005,A Little Soul In Your Heart,http://lyrics.wikia.com/Lulu:A_Little_Soul_In_Your_Heart_%282005%29,629383.0,44,eng
ObjectId(5714debe25ac0d8aee369702),Hip Hop,ObjectId(56d935d1ce06f50c0fed7b98),Ma$e,1997,Harlem World,http://lyrics.wikia.com/Ma%24e:Harlem_World_%281997%29,382663.0,248,eng
ObjectId(5714debe25ac0d8aee369703),Hip Hop,ObjectId(56d935d1ce06f50c0fed7b98),Ma$e,1999,Double Up,http://lyrics.wikia.com/Ma%24e:Double_Up_%281999%29,6166195.0,86,eng
ObjectId(5714debe25ac0d8aee369704),Hip Hop,ObjectId(56d935d1ce06f50c0fed7b98),Ma$e,2004,Welcome Back,http://lyrics.wikia.com/Ma%24e:Welcome_Back_%282004%29,381471.0,1915,eng
ObjectId(5714debe25ac0d8aee369737),Hip Hop,ObjectId(56d935d3ce06f50c0fed7ba1),Mac,1998,Shell Shocked,http://lyrics.wikia.com/Mac:Shell_Shocked_%281998%29,6876962.0,630,eng
ObjectId(5714debe25ac0d8aee369c9b),Pop,ObjectId(56d9373cce06f50c0fed7dd3),Malú,1998,Aprendiz,http://lyrics.wikia.com/Mal%C3%BA:Aprendiz_%281998%29,220456.0,2764,spa
ObjectId(5714debe25ac0d8aee369c9c),Pop,ObjectId(56d9373cce06f50c0fed7dd3),Malú,1999,Cambiarás,http://lyrics.wikia.com/Mal%C3%BA:Cambiar%C3%A1s_%281999%29,241136.0,1659,spa
ObjectId(5714debe25ac0d8aee369c9d),Pop,ObjectId(56d9373cce06f50c0fed7dd3),Malú,2001,Esta Vez,http://lyrics.wikia.com/Mal%C3%BA:Esta_Vez_%282001%29,227601.0,1994,spa
ObjectId(5714debe25ac0d8aee369c9e),Pop,ObjectId(56d9373cce06f50c0fed7dd3),Malú,2003,Otra Piel,http://lyrics.wikia.com/Mal%C3%BA:Otra_Piel_%282003%29,231420.0,1772,spa
ObjectId(5714debe25ac0d8aee369c9f),Pop,ObjectId(56d9373cce06f50c0fed7dd3),Malú,2004,Por Una Vez,http://lyrics.wikia.com/Mal%C3%BA:Por_Una_Vez_%282004%29,10242790.0,1659,spa
ObjectId(5714debe25ac0d8aee369ca0),Pop,ObjectId(56d9373cce06f50c0fed7dd3),Malú,2005,Malú,http://lyrics.wikia.com/Mal%C3%BA:Mal%C3%BA_%282005%29,220436.0,2967,spa
ObjectId(5714debe25ac0d8aee369ca1),Pop,ObjectId(56d9373cce06f50c0fed7dd3),Malú,2006,Desafío,http://lyrics.wikia.com/Mal%C3%BA:Desaf%C3%ADo_%282006%29,217190.0,3391,spa
ObjectId(5714debe25ac0d8aee369ca2),Pop,ObjectId(56d9373cce06f50c0fed7dd3),Malú,2007,Gracias,http://lyrics.wikia.com/Mal%C3%BA:Gracias_%282007%29,218048.0,3559,spa
ObjectId(5714debe25ac0d8aee369ca4),Pop,ObjectId(56d9373cce06f50c0fed7dd3),Malú,2010,Guerra Fría,http://lyrics.wikia.com/Mal%C3%BA:Guerra_Fr%C3%ADa_%282010%29,672154.0,10594,spa
ObjectId(5714debe25ac0d8aee369fb6),Pop,ObjectId(56d937f7ce06f50c0fed7ee5),Marc Almond,1985,Stories Of Johnny,http://lyrics.wikia.com/Marc_Almond:Stories_Of_Johnny_%281985%29,666199.0,7,eng
ObjectId(5714debe25ac0d8aee369fb7),Pop,ObjectId(56d937f7ce06f50c0fed7ee5),Marc Almond,1987,Mother Fist And Her Five Daughters,http://lyrics.wikia.com/Marc_Almond:Mother_Fist_And_Her_Five_Daughters_%281987%29,660489.0,44,eng
ObjectId(5714debe25ac0d8aee369fb8),Pop,ObjectId(56d937f7ce06f50c0fed7ee5),Marc Almond,1987,Singles 1984-1987,http://lyrics.wikia.com/Marc_Almond:Singles_1984-1987_%281987%29,14401218.0,269,eng
ObjectId(5714debe25ac0d8aee369fbb),Pop,ObjectId(56d937f7ce06f50c0fed7ee5),Marc Almond,1990,Enchanted,http://lyrics.wikia.com/Marc_Almond:Enchanted_%281990%29,319116.0,366,eng
ObjectId(5714debe25ac0d8aee369fbc),Synthpop,ObjectId(56d937f7ce06f50c0fed7ee5),Marc Almond,1991,Tenement Symphony,http://lyrics.wikia.com/Marc_Almond:Tenement_Symphony_%281991%29,10514594.0,189,eng
ObjectId(5714debe25ac0d8aee369fc1),Pop,ObjectId(56d937f7ce06f50c0fed7ee5),Marc Almond,1995,Treasure Box,http://lyrics.wikia.com/Marc_Almond:Treasure_Box_%281995%29,319115.0,251,eng
ObjectId(5714debe25ac0d8aee369fc2),Rock,ObjectId(56d937f7ce06f50c0fed7ee5),Marc Almond,1996,Fantastic Star,http://lyrics.wikia.com/Marc_Almond:Fantastic_Star_%281996%29,11515036.0,45,eng
ObjectId(5714debe25ac0d8aee369fc3),Pop,ObjectId(56d937f7ce06f50c0fed7ee5),Marc Almond,1997,Violent Silence / A Woman's Story,http://lyrics.wikia.com/Marc_Almond:Violent_Silence_%2F_A_Woman%27s_Story_%281997%29,15721686.0,3,eng
ObjectId(5714debe25ac0d8aee369fc5),Pop,ObjectId(56d937f7ce06f50c0fed7ee5),Marc Almond,2001,Stranger Things,http://lyrics.wikia.com/Marc_Almond:Stranger_Things_%282001%29,5729581.0,153,eng
ObjectId(5714debe25ac0d8aee369fc6),Pop,ObjectId(56d937f7ce06f50c0fed7ee5),Marc Almond,2002,Little Rough Rhinestones Volume 1,http://lyrics.wikia.com/Marc_Almond:Little_Rough_Rhinestones_Volume_1_%282002%29,14401218.0,269,eng
ObjectId(5714debe25ac0d8aee369fc7),Pop,ObjectId(56d937f7ce06f50c0fed7ee5),Marc Almond,2003,Heart On Snow,http://lyrics.wikia.com/Marc_Almond:Heart_On_Snow_%282003%29,509220.0,168,eng
ObjectId(5714debe25ac0d8aee369fc8),Pop,ObjectId(56d937f7ce06f50c0fed7ee5),Marc Almond,2003,In Session Volume 1,http://lyrics.wikia.com/Marc_Almond:In_Session_Volume_1_%282003%29,660491.0,9,eng
ObjectId(5714debe25ac0d8aee369fc9),Pop,ObjectId(56d937f7ce06f50c0fed7ee5),Marc Almond,2003,In Session Volume 2,http://lyrics.wikia.com/Marc_Almond:In_Session_Volume_2_%282003%29,660491.0,9,eng
ObjectId(5714debe25ac0d8aee369fca),Pop,ObjectId(56d937f7ce06f50c0fed7ee5),Marc Almond,2006,Little Rough Rhinestones Volume 2,http://lyrics.wikia.com/Marc_Almond:Little_Rough_Rhinestones_Volume_2_%282006%29,14401218.0,269,eng
ObjectId(5714debe25ac0d8aee369fcb),Pop,ObjectId(56d937f7ce06f50c0fed7ee5),Marc Almond,2007,Stardom Road,http://lyrics.wikia.com/Marc_Almond:Stardom_Road_%282007%29,13935454.0,21,eng
ObjectId(5714debe25ac0d8aee369fcf),Pop,ObjectId(56d937f7ce06f50c0fed7ee5),Marc Almond,2011,Feasting With Panthers,http://lyrics.wikia.com/Marc_Almond:Feasting_With_Panthers_%282011%29,5730071.0,44,eng
ObjectId(5714debe25ac0d8aee36a379),Industrial Rock,ObjectId(56d938dbce06f50c0fed803b),Marilyn Manson,1994,Portrait Of An American Family,http://lyrics.wikia.com/Marilyn_Manson:Portrait_Of_An_American_Family_%281994%29,286437.0,9093,eng
ObjectId(5714debe25ac0d8aee36a37a),Industrial Rock,ObjectId(56d938dbce06f50c0fed803b),Marilyn Manson,1995,Smells Like Children,http://lyrics.wikia.com/Marilyn_Manson:Smells_Like_Children_%281995%29,245664.0,17672,eng
ObjectId(5714debe25ac0d8aee36a37c),Alternative Rock,ObjectId(56d938dbce06f50c0fed803b),Marilyn Manson,1998,Mechanical Animals,http://lyrics.wikia.com/Marilyn_Manson:Mechanical_Animals_%281998%29,12279648.0,6088,eng
ObjectId(5714debe25ac0d8aee36a37f),Industrial Rock,ObjectId(56d938dbce06f50c0fed803b),Marilyn Manson,2003,The Golden Age Of Grotesque,http://lyrics.wikia.com/Marilyn_Manson:The_Golden_Age_Of_Grotesque_%282003%29,246972.0,23162,eng
ObjectId(5714debe25ac0d8aee36a381),Industrial,ObjectId(56d938dbce06f50c0fed803b),Marilyn Manson,2007,"Eat Me, Drink Me",http://lyrics.wikia.com/Marilyn_Manson:Eat_Me%2C_Drink_Me_%282007%29,100496.0,17441,eng
ObjectId(5714debe25ac0d8aee36a382),Industrial Rock,ObjectId(56d938dbce06f50c0fed803b),Marilyn Manson,2009,The High End Of Low,http://lyrics.wikia.com/Marilyn_Manson:The_High_End_Of_Low_%282009%29,384383.0,10979,eng
ObjectId(5714debe25ac0d8aee36a43f),Hip Hop,ObjectId(56d93902ce06f50c0fed8087),Mariska,2002,Toisin Sanoen,http://lyrics.wikia.com/Mariska:Toisin_Sanoen_%282002%29,363222.0,52,fin
ObjectId(5714debe25ac0d8aee36a440),Hip Hop,ObjectId(56d93902ce06f50c0fed8087),Mariska,2004,Memento Mori,http://lyrics.wikia.com/Mariska:Memento_Mori_%282004%29,363934.0,62,fin
ObjectId(5714debe25ac0d8aee36a441),Hip Hop,ObjectId(56d93902ce06f50c0fed8087),Mariska,2005,Suden Hetki,http://lyrics.wikia.com/Mariska:Suden_Hetki_%282005%29,339431.0,45,fin
ObjectId(5714debe25ac0d8aee36a459),Pop,ObjectId(56d9390ace06f50c0fed8091),Marit Larsen,2008,The Chase,http://lyrics.wikia.com/Marit_Larsen:The_Chase_%282008%29,303712.0,55,eng
ObjectId(5714debe25ac0d8aee36a45b),Pop,ObjectId(56d9390ace06f50c0fed8091),Marit Larsen,2011,Spark,http://lyrics.wikia.com/Marit_Larsen:Spark_%282011%29,1313867.0,12,eng
ObjectId(5714debe25ac0d8aee36a5b0),Alternative Hip Hop,ObjectId(56d9396ece06f50c0fed810f),Mark Ronson,2003,Here Comes The Fuzz,http://lyrics.wikia.com/Mark_Ronson:Here_Comes_The_Fuzz_%282003%29,613576.0,2939,eng
ObjectId(5714debe25ac0d8aee36a5b1),Alternative Rock,ObjectId(56d9396ece06f50c0fed810f),Mark Ronson,2007,Version,http://lyrics.wikia.com/Mark_Ronson:Version_%282007%29,1426211.0,325,eng
ObjectId(5714debe25ac0d8aee36a62d),Pop,ObjectId(56d93988ce06f50c0fed814b),Marlene Dietrich,1991,Die Grossen Erfolge,http://lyrics.wikia.com/Marlene_Dietrich:Die_Grossen_Erfolge_%281991%29,318740.0,279,deu
ObjectId(5714debe25ac0d8aee36a62f),Chanson,ObjectId(56d93988ce06f50c0fed814b),Marlene Dietrich,1993,The Cosmopolitan Marlene,http://lyrics.wikia.com/Marlene_Dietrich:The_Cosmopolitan_Marlene_%281993%29,139512.0,178,eng
ObjectId(5714debe25ac0d8aee36a635),Pop,ObjectId(56d93988ce06f50c0fed814b),Marlene Dietrich,2001,Der Blonde Engel - Die Retrospektive,http://lyrics.wikia.com/Marlene_Dietrich:Der_Blonde_Engel_-_Die_Retrospektive_%282001%29,318740.0,279,mul
ObjectId(5714debe25ac0d8aee36a704),New Wave,ObjectId(56d939cace06f50c0fed8194),Martha Davis,1987,Policy,http://lyrics.wikia.com/Martha_Davis:Policy_%281987%29,1551000.0,149,eng
ObjectId(5714debe25ac0d8aee36aa8f),West Coast Hip Hop,ObjectId(56d93aadce06f50c0fed82e2),Master P,1992,Mama's Bad Boy,http://lyrics.wikia.com/Master_P:Mama%27s_Bad_Boy_%281992%29,6047854.0,66,eng
ObjectId(5714debe25ac0d8aee36aa91),Gangsta Rap,ObjectId(56d93aadce06f50c0fed82e2),Master P,1995,99 Ways To Die,http://lyrics.wikia.com/Master_P:99_Ways_To_Die_%281995%29,994491.0,23,eng
ObjectId(5714debe25ac0d8aee36aa92),Gangsta Rap,ObjectId(56d93aadce06f50c0fed82e2),Master P,1996,Ice Cream Man,http://lyrics.wikia.com/Master_P:Ice_Cream_Man_%281996%29,318544.0,1575,eng
ObjectId(5714debe25ac0d8aee36aa93),Hip Hop,ObjectId(56d93aadce06f50c0fed82e2),Master P,1997,I'm Bout It,http://lyrics.wikia.com/Master_P:I%27m_Bout_It_%281997%29,306593.0,359,eng
ObjectId(5714debe25ac0d8aee36aa94),Southern Hip Hop,ObjectId(56d93aadce06f50c0fed82e2),Master P,1997,Ghetto D,http://lyrics.wikia.com/Master_P:Ghetto_D_%281997%29,318562.0,992,eng
ObjectId(5714debe25ac0d8aee36ab32),Rock,ObjectId(56d93ae0ce06f50c0fed8319),Mathieu Chedid,1998,Le Baptême,http://lyrics.wikia.com/Mathieu_Chedid:Le_Bapt%C3%AAme_%281998%29,301770.0,9378,fra
ObjectId(5714debe25ac0d8aee36ab33),Rock,ObjectId(56d93ae0ce06f50c0fed8319),Mathieu Chedid,1999,Je Dis Aime,http://lyrics.wikia.com/Mathieu_Chedid:Je_Dis_Aime_%281999%29,301769.0,44649,fra
ObjectId(5714debe25ac0d8aee36ab36),Rock,ObjectId(56d93ae0ce06f50c0fed8319),Mathieu Chedid,2003,Qui De Nous Deux,http://lyrics.wikia.com/Mathieu_Chedid:Qui_De_Nous_Deux_%282003%29,299222.0,41571,fra
ObjectId(5714debe25ac0d8aee36ab37),Pop Rock,ObjectId(56d93ae0ce06f50c0fed8319),Mathieu Chedid,2005,-M- Au Spectrum,http://lyrics.wikia.com/Mathieu_Chedid:-M-_Au_Spectrum_%282005%29,299222.0,41571,fra
ObjectId(5714debe25ac0d8aee36ab38),Pop Rock,ObjectId(56d93ae0ce06f50c0fed8319),Mathieu Chedid,2005,En Tête À Tête,http://lyrics.wikia.com/Mathieu_Chedid:En_T%C3%AAte_%C3%80_T%C3%AAte_%282005%29,301182.0,33998,fra
ObjectId(5714debe25ac0d8aee36ab39),Rock,ObjectId(56d93ae0ce06f50c0fed8319),Mathieu Chedid,2009,Mister Mystère,http://lyrics.wikia.com/Mathieu_Chedid:Mister_Myst%C3%A8re_%282009%29,377756.0,10131,fra
ObjectId(5714debe25ac0d8aee36ab3a),Pop Rock,ObjectId(56d93ae0ce06f50c0fed8319),Mathieu Chedid,2010,Les Saisons De Passage,http://lyrics.wikia.com/Mathieu_Chedid:Les_Saisons_De_Passage_%282010%29,701029.0,37578,fra
ObjectId(5714debe25ac0d8aee36ae62),Dance,ObjectId(56d93ba8ce06f50c0fed846b),Maxim,2000,Hell's Kitchen,http://lyrics.wikia.com/Maxim:Hell%27s_Kitchen_%282000%29,106909.0,261,eng
ObjectId(5714debe25ac0d8aee36af1a),Bossa Nova,ObjectId(56d93bdfce06f50c0fed84b5),Maysa Matarazzo,1957,Maysa,http://lyrics.wikia.com/Maysa_Matarazzo:Maysa_%281957%29,630649.0,10,por
ObjectId(5714debe25ac0d8aee36af23),Bossa Nova,ObjectId(56d93bdfce06f50c0fed84b5),Maysa Matarazzo,1964,Maysa,http://lyrics.wikia.com/Maysa_Matarazzo:Maysa_%281964%29,318391.0,184,por
ObjectId(5714debe25ac0d8aee36af27),MPB,ObjectId(56d93bdfce06f50c0fed84b5),Maysa Matarazzo,1970,Ando Só Numa Multidão De Amores,http://lyrics.wikia.com/Maysa_Matarazzo:Ando_S%C3%B3_Numa_Multid%C3%A3o_De_Amores_%281970%29,1056308.0,65,por
ObjectId(5714debe25ac0d8aee36b12d),Pop,ObjectId(56d93c5ece06f50c0fed858e),Medina,2011,For Altid,http://lyrics.wikia.com/Medina:For_Altid_%282011%29,1296573.0,416,dan
ObjectId(5714debe25ac0d8aee36b28a),Pop,ObjectId(56d93ca6ce06f50c0fed8617),Melanie,1968,Born To Be,http://lyrics.wikia.com/Melanie:Born_To_Be_%281968%29,8663511.0,111,eng
ObjectId(5714debe25ac0d8aee36b28b),Pop,ObjectId(56d93ca6ce06f50c0fed8617),Melanie,1969,Affectionately Melanie,http://lyrics.wikia.com/Melanie:Affectionately_Melanie_%281969%29,8271786.0,107,eng
ObjectId(5714debe25ac0d8aee36b28c),Pop,ObjectId(56d93ca6ce06f50c0fed8617),Melanie,1970,Candles In The Rain,http://lyrics.wikia.com/Melanie:Candles_In_The_Rain_%281970%29,1236134.0,14,eng
ObjectId(5714debe25ac0d8aee36b28d),Pop,ObjectId(56d93ca6ce06f50c0fed8617),Melanie,1970,Leftover Wine,http://lyrics.wikia.com/Melanie:Leftover_Wine_%281970%29,108236.0,1519,eng
ObjectId(5714debe25ac0d8aee36b28e),Pop,ObjectId(56d93ca6ce06f50c0fed8617),Melanie,1971,Gather Me,http://lyrics.wikia.com/Melanie:Gather_Me_%281971%29,1236139.0,2,eng
ObjectId(5714debe25ac0d8aee36b28f),Pop,ObjectId(56d93ca6ce06f50c0fed8617),Melanie,1971,Garden In The City,http://lyrics.wikia.com/Melanie:Garden_In_The_City_%281971%29,256918.0,269,eng
ObjectId(5714debe25ac0d8aee36b290),Pop,ObjectId(56d93ca6ce06f50c0fed8617),Melanie,1971,The Good Book,http://lyrics.wikia.com/Melanie:The_Good_Book_%281971%29,108236.0,1519,eng
ObjectId(5714debe25ac0d8aee36b291),Pop,ObjectId(56d93ca6ce06f50c0fed8617),Melanie,1972,Stoneground Words,http://lyrics.wikia.com/Melanie:Stoneground_Words_%281972%29,1035887.0,29,eng
ObjectId(5714debe25ac0d8aee36b294),Pop,ObjectId(56d93ca6ce06f50c0fed8617),Melanie,1974,Madrugada,http://lyrics.wikia.com/Melanie:Madrugada_%281974%29,1614621.0,24,eng
ObjectId(5714debe25ac0d8aee36b295),Pop,ObjectId(56d93ca6ce06f50c0fed8617),Melanie,1974,As I See It Now,http://lyrics.wikia.com/Melanie:As_I_See_It_Now_%281974%29,1021189.0,27,eng
ObjectId(5714debe25ac0d8aee36b297),Pop,ObjectId(56d93ca6ce06f50c0fed8617),Melanie,1976,Photograph,http://lyrics.wikia.com/Melanie:Photograph_%281976%29,1008797.0,37,eng
ObjectId(5714debe25ac0d8aee36b298),Pop,ObjectId(56d93ca6ce06f50c0fed8617),Melanie,1978,Ballroom Streets,http://lyrics.wikia.com/Melanie:Ballroom_Streets_%281978%29,1021190.0,34,eng
ObjectId(5714debe25ac0d8aee36b29a),Pop,ObjectId(56d93ca6ce06f50c0fed8617),Melanie,1982,Arabesque,http://lyrics.wikia.com/Melanie:Arabesque_%281982%29,1633876.0,27,eng
ObjectId(5714debe25ac0d8aee36b29c),Pop,ObjectId(56d93ca6ce06f50c0fed8617),Melanie,1985,Am I Real Or What,http://lyrics.wikia.com/Melanie:Am_I_Real_Or_What_%281985%29,12556052.0,1,eng
ObjectId(5714debe25ac0d8aee36b29d),Pop,ObjectId(56d93ca6ce06f50c0fed8617),Melanie,1987,Melanie,http://lyrics.wikia.com/Melanie:Melanie_%281987%29,1021205.0,16,eng
ObjectId(5714debe25ac0d8aee36b29e),Pop,ObjectId(56d93ca6ce06f50c0fed8617),Melanie,1995,Old Bitch Warrior,http://lyrics.wikia.com/Melanie:Old_Bitch_Warrior_%281995%29,194777.0,124,eng
ObjectId(5714debe25ac0d8aee36b29f),Pop,ObjectId(56d93ca6ce06f50c0fed8617),Melanie,1999,Beautiful People,http://lyrics.wikia.com/Melanie:Beautiful_People_%281999%29,108236.0,1519,eng
ObjectId(5714debe25ac0d8aee36b2a0),Pop,ObjectId(56d93ca6ce06f50c0fed8617),Melanie,2002,Victim Of The Moon,http://lyrics.wikia.com/Melanie:Victim_Of_The_Moon_%282002%29,1035880.0,11,eng
ObjectId(5714debe25ac0d8aee36b2a1),Pop,ObjectId(56d93ca6ce06f50c0fed8617),Melanie,2002,Moments From My Life,http://lyrics.wikia.com/Melanie:Moments_From_My_Life_%282002%29,969435.0,80,eng
ObjectId(5714debe25ac0d8aee36b2a2),Pop,ObjectId(56d93ca6ce06f50c0fed8617),Melanie,2004,Paled By Dimmer Light,http://lyrics.wikia.com/Melanie:Paled_By_Dimmer_Light_%282004%29,1035884.0,12,eng
ObjectId(5714debe25ac0d8aee36b4b3),Hip Hop,ObjectId(56d93d1cce06f50c0fed86cb),Mercedes,1999,Rear End,http://lyrics.wikia.com/Mercedes:Rear_End_%281999%29,465601.0,919,eng
ObjectId(5714debe25ac0d8aee36b54b),Rock,ObjectId(56d93d39ce06f50c0fed86ed),Meredith Brooks,1997,See It Through My Eyes,http://lyrics.wikia.com/Meredith_Brooks:See_It_Through_My_Eyes_%281997%29,376638.0,184,eng
ObjectId(5714debe25ac0d8aee36b54d),Alternative Rock,ObjectId(56d93d39ce06f50c0fed86ed),Meredith Brooks,2002,Bad Bad One,http://lyrics.wikia.com/Meredith_Brooks:Bad_Bad_One_%282002%29,1367837.0,25,eng
ObjectId(5714debe25ac0d8aee36b709),Hip Hop,ObjectId(56d93da4ce06f50c0fed8781),MF Doom,2009,Born Like This,http://lyrics.wikia.com/MF_Doom:Born_Like_This_%282009%29,7376221.0,330,eng
ObjectId(5714debe25ac0d8aee36b7c1),Pop,ObjectId(56d93de4ce06f50c0fed87c2),Michael Ball,1992,Michael Ball,http://lyrics.wikia.com/Michael_Ball:Michael_Ball_%281992%29,496529.0,29,eng
ObjectId(5714debe25ac0d8aee36b7c3),Pop,ObjectId(56d93de4ce06f50c0fed87c2),Michael Ball,1994,One Careful Owner,http://lyrics.wikia.com/Michael_Ball:One_Careful_Owner_%281994%29,438494.0,219,eng
ObjectId(5714debe25ac0d8aee36b7c5),Vocal,ObjectId(56d93de4ce06f50c0fed87c2),Michael Ball,1995,First Love,http://lyrics.wikia.com/Michael_Ball:First_Love_%281995%29,438494.0,219,eng
